0.05341416 0.05341892 0.02055992 0.06470169 0.09054514 0.02146164 0.07034848 0.003457081 0.080616 0.04835307 0.07382583 0.07578102 0.07289926 0.01664070 0.08043168 0.04045974 0.06393646 0.06223407 0.0396135 0.06697673 0.0722249 0.04948679 0.0712398 0.02107969 0.06709458 0.06893263 0.0709422 0.03483926 0.01565949 0.02109877 0.07532242 0.06725475 0.03391467 0.07434865 0.0675927 0.02351661 0.0436353 0.07784355 0.09122465 0.04114957 0.05318355 0.07157037 0.09014775 0.05030417 0.02433229 0.07732139 0.0691115 0.0712137 0.05819894 0.005106909 0.06431275 0.04240819 0.004287593 0.06419374 0.005359201 0.04935245 0.05006884 0.06029437 -0.001537702 0.04393458 0.06342882 0.04703035 0.05835967 0.0328933
0.08622043 0.05344087 0.08200135 0.07464891 0.04449437 0.04602776 0.01094477 0.07048914 0.08667742 0.02144644 0.03309989 0.03477533 0.02160838 0.06259657 0.05103316 0.01544551 0.02096476 0.07717984 0.05110728 0.09432008 0.03692266 0.02553175 0.07994695 0.01709163 0.03810438 0.04791065 0.03106397 0.01373195 0.01935346 0.06304627 0.02057741 0.06441787 0.03483423 0.01778585 0.09392309 0.07144265 0.06856856 0.05578884 0.06344637 0.07890394 0.08619177 0.04307302 0.08412798 0.03566616 0.03902528 0.04238387 0.02356915 0.02748832 0.01176738 0.04653034 0.01694544 0.0090324 0.01491066 0.1004591 0.01430068 0.02948203 0.04696017 0.06597423 0.07012091 0.02578951 0.04198004 0.02221446 0.006519021 0.03658805
0.0520969 0.0406566 0.03504456 0.04833428 0.05176466 0.01248207 0.08024663 0.05588574 0.07455701 0.05208222 0.0889246 0.006241947 0.01403444 0.07864314 0.04471719 0.08258687 0.06895097 0.08353167 0.02087266 0.02103762 0.01708782 0.02548590 0.03904103 0.0829264 0.05666044 0.07253405 0.02845035 0.01082054 0.01659424 0.06120574 0.03852508 0.04704865 0.09074516 0.06528518 0.08519901 0.07234364 0.03837292 0.0852118 0.006118688 0.089638 0.04240317 0.0894541 0.05628601 0.0382123 0.08437987 0.01603592 0.007777834 0.03581762 0.07362597 0.09054207 0.0193012 0.05004084 0.0914768 0.07803565 0.01144228 0.07723489 0.08310059 0.01855953 0.08354575 0.0477469 0.02337963 0.08750564 0.08005522 0.08373514
0.02786662 0.02747802 0.08676421 0.02585204 0.01781645 0.02933908 0.0793082 0.07347115 0.0660213 0.03092452 0.07666103 0.0376285 0.08091343 -0.002666352 0.02429071 0.01546077 0.06945933 0.06163029 0.0156891 0.08103309 0.05260992 0.02591793 0.05427698 0.03300469 0.06394837 0.09806922 0.0785211 0.06706726 0.07701884 0.09465688 0.06663023 0.02135173 0.08529587 0.03475346 0.0895067 0.02520907 0.04777236 0.02863708 0.05173393 0.07828186 0.02304612 0.07944669 0.01393792 0.06604739 0.04474591 0.04629508 0.08680333 0.02762868 0.03394082 0.09789836 0.05305809 0.05641498 0.02368761 0.005725895 0.0803067 0.08540685 0.07506092 0.02175879 0.01723923 0.03405458 0.04371493 0.04182927 0.0297442 0.09157514
0.07528284 0.06222459 0.04464994 0.01673175 0.08198512 0.0895639 0.04670738 0.09906786 0.03507282 0.02925121 0.05305649 0.1051187 0.05855577 0.05109212 0.006711408 0.08733212 0.02293046 0.009629962 0.0364032 0.02695591 0.08335825 0.03856617 0.007377488 0.08225412 0.0995924 0.01335986 0.1010320 0.04594591 0.09145168 0.01991504 0.01011492 0.02813507 0.07447929 0.07896827 0.008723162 0.01094467 0.02951353 0.09579945 0.0901963 0.02475411 0.0765858 0.03758498 0.01157086 0.08668617 0.02921562 0.01379302 0.0436544 0.041222 0.06696472 0.02493919 0.08911733 0.08012396 0.07415845 0.09135967 0.09900855 0.08995332 0.09262147 0.0384749 0.005034427 0.01400971 0.04492506 0.08342022 0.00825598 0.07308569
0.01726080 0.05107157 0.08641592 0.03921767 0.02701485 0.07604188 0.0858372 0.06292378 0.07585138 0.08334056 0.07944304 0.002520968 0.06049463 0.04620665 0.01985911 0.0123668 0.06785555 0.0666681 0.02509451 0.05408689 0.06687635 0.02281201 0.02515106 4.456089e-05 0.05192896 0.07182697 0.05482207 0.06859963 0.00967089 0.0875369 0.09057402 0.06000503 0.08216977 0.05219711 0.02764238 0.06832083 0.02618841 0.03336603 0.04076392 0.01686654 0.01446324 0.03424016 0.007849352 0.08128621 0.04130448 0.03412664 0.02139564 0.05384049 0.06528678 0.04359168 0.08935403 0.008583937 0.02472304 0.02864932 0.05969911 0.01630866 0.005374714 0.0610076 0.08169247 0.04151232 0.06091906 0.07433743 0.03457953 0.01542584
0.06322868 0.01019663 0.09121838 0.05581268 0.07257574 0.02845942 0.05538625 0.07318077 0.07112638 0.0892828 0.06794434 0.05125687 0.07911244 0.09405015 0.07941067 0.01488614 0.05372356 0.0690661 0.0718374 0.08606617 0.0948533 0.0465201 0.01293195 0.07543885 0.08852591 0.03882147 0.09261798 0.07309627 0.0565394 0.04202944 0.02906697 0.0313395 0.02192356 0.04206267 0.04556395 0.009474151 0.07656393 0.04231118 0.0822842 0.01888988 0.0617642 0.02602902 0.07874338 0.02475361 0.08768707 0.07650564 -0.0006331622 0.0810081 0.09359843 0.0810345 0.03732352 0.03205069 0.006078793 0.05591984 0.06594459 0.05929511 0.001821245 0.00887856 0.01497207 0.01911153 0.02847936 0.03648565 0.05644956 0.07530326
0.04454021 0.02754123 0.03754201 0.07034521 0.04931379 0.05174137 0.04680224 0.08840994 0.04246089 0.1022228 0.08563631 0.04171173 0.02629829 0.06960867 0.07741138 0.07396227 0.05179807 0.0938218 0.06245227 0.08633353 0.06618774 0.0679927 0.08619667 0.09001285 0.08673977 0.05354257 0.03811032 0.04331217 0.02900745 0.04775436 0.07061524 0.091644 0.04354001 0.04843417 0.07798998 0.0867298 0.06939874 0.08461158 0.04320123 0.0635647 0.07386982 0.07326561 0.01542706 0.01642141 0.0235712 0.0547844 0.06328395 0.01947885 0.006913233 0.06225246 0.05856918 0.02957003 0.07491542 0.08086045 0.07284012 0.009704626 0.04938135 0.08814854 0.03306389 0.06213057 0.04502284 0.0762294 0.03865198 0.06770353
0.0332706 0.0738328 0.008841842 0.06849365 0.06331344 0.02252073 0.03221795 0.01530472 0.08482197 8.835457e-05 0.0890884 0.08490618 0.0927137 0.03096298 0.02579798 0.01129644 0.07844357 0.06890269 0.05937003 0.07462076 0.03104496 0.02217405 0.07892783 0.02329342 0.06472829 0.0957096 0.08030902 0.04090439 0.08642733 0.033739 0.08702201 0.0155742 0.02048217 0.00731959 0.07467857 0.05294514 0.09380522 0.01145335 0.08574165 0.03922732 0.04826563 0.09030608 0.05083663 0.06600209 0.05874641 0.03675921 0.04503401 0.01282318 0.005830241 0.01944461 0.04315862 0.08225211 0.05245158 0.02433976 0.07850279 0.05729 0.006795188 0.09636233 0.0611893 0.06626929 0.08479494 0.01093208 -0.0007982943 0.06267878
0.005722962 0.09321622 0.02217601 0.05794073 0.09935947 0.06135231 0.05604996 0.02565155 0.07456465 0.01148410 0.09206386 0.07302136 0.06011272 0.01933807 0.08836387 0.05035555 0.04584463 0.005617381 0.05274674 0.07109511 0.08665631 0.0356842 0.02099988 0.07146148 0.004200992 0.07898342 0.02637104 0.08509636 0.01535685 0.006517397 0.05283709 0.03657073 0.06289746 0.06857775 0.02744099 0.08029749 0.0888381 0.06671909 0.08064312 0.08902197 0.03382036 0.06466287 0.0745512 0.03888993 0.01965360 0.01741802 0.03501396 0.03364644 0.05417874 0.07034016 0.07387461 0.09171741 0.09105809 0.09328534 0.07621095 0.06572092 0.007539493 0.04060817 0.09117994 0.07880472 0.06654865 0.06672982 0.01782718 0.0284777
0.08138925 0.01753848 0.06366186 0.05251906 0.02316344 0.001123623 0.06695069 0.01578532 0.07790132 0.03066213 0.01741468 0.03297465 0.01915626 0.09392194 0.05821072 0.0486926 0.01973342 0.09530633 0.03410891 0.04096592 0.06191269 0.03254796 0.05337875 0.04150626 0.04988273 0.06931139 0.06374688 0.09569596 0.02717358 0.01597442 0.05735402 0.09166208 0.02416737 0.04372236 0.01158583 0.04938468 0.01140330 0.04592326 0.09018519 0.02542078 0.08156629 0.002245890 0.0580903 0.09130267 0.02750077 0.02352694 0.002374052 0.09441476 0.01420475 0.004291404 0.05413802 0.05009812 0.05212487 0.03112488 0.03975322 0.05476012 0.06589848 0.04898498 0.07148215 0.08276233 0.08269658 0.07585659 0.06921152 0.07101425
0.07921233 0.02647009 0.05224814 0.07981137 0.008232581 0.003967684 0.00853917 0.06720987 0.06970526 0.0404374 0.09739379 0.04285969 0.03317972 0.06857482 0.04312962 0.02914238 0.03355454 0.06639146 0.008352318 0.05217371 0.05774213 0.04702575 0.01300074 0.07762854 0.0661849 0.06413574 0.04845519 0.02203474 0.04319608 0.03500681 0.04250786 0.027735 0.02325299 0.05713602 0.02453123 0.04321657 0.0003283223 0.05377906 0.08312695 0.04699402 0.04290252 0.0454473 0.05299 0.07164538 0.08119841 0.0880907 0.009789787 0.04498455 0.01418114 0.04894377 0.04005896 0.02693612 0.030351 0.07827435 0.01390703 0.02610965 0.006030234 0.03757684 0.01662112 0.07683504 0.05806958 0.06416112 0.0912204 0.03009871
0.05919665 0.0629775 0.02472670 0.03537998 0.02398928 0.02219215 0.08197043 0.02809271 0.0656582 0.09977909 0.02543692 0.04959739 0.01639442 0.04426218 0.07226097 0.07794247 0.031617 0.07240023 0.04785551 0.03274676 0.04951976 0.07157582 0.08175933 0.03201509 0.06142813 0.02961913 0.01710426 0.0874712 0.1015524 0.03854762 0.03243086 0.0336539 0.09683368 0.01586155 0.007183837 0.02153228 0.05917443 0.04213969 0.04482087 0.0764893 0.02801513 0.07173354 0.01799201 0.09696567 0.05333267 0.05107595 0.01691513 0.0929387 0.02173597 0.04487591 0.03481287 0.02939419 0.02009981 0.03121557 0.08258808 0.03244494 0.05379751 0.07073209 0.0668451 0.03811300 0.006820581 0.05120671 0.08222727 0.05535105
0.08505373 0.02549543 0.02074233 0.07780646 0.0125641 0.08874594 0.01225509 0.0889848 0.06495564 0.0600704 0.08516199 0.0825168 0.08119703 0.05925408 0.09448607 0.07563398 0.09110167 0.009869708 0.08875945 -0.001942814 0.01589669 0.00986204 0.01083838 0.04749572 0.02344839 0.0176644 0.08230992 0.04011169 0.03489435 0.04204707 0.02026414 0.01239529 0.02320652 0.01792338 0.036738 0.01523305 0.05811845 0.08355028 0.09055198 0.03913135 0.01817981 0.02752239 0.0878847 0.02814153 0.04461723 0.03833129 0.09278892 0.09291932 0.09825274 0.00434993 0.09001685 0.02460892 0.08519393 0.006013565 0.09732197 0.03831357 0.05621729 0.05642304 0.08165976 0.007284776 0.02410091 0.04771508 0.04399800 0.03503985
